"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"264";"1";"Laberintos del Lado Derecho";"Distribuir hojas con laberintos simples. Los niños deben completar el laberinto utilizando su mano derecha. Al completar el laberinto, los niños colorean el camino que tomaron. Distribuir hojas con laberintos más complejos. Los niños deben completar el laberinto utilizando su mano derecha y siguiendo las pistas de las tarjetas. Al completar el laberinto, los niños pueden explicar el camino que tomaron y por qué.";"Trazar el camino del laberinto con diferentes colores para cada intento.";"Diseñar su propio laberinto y compartirlo con un compañero para que lo complete utilizando su mano derecha.";"45";"Hojas con laberintos simples que requieran movimientos principalmente hacia la derecha, Hojas con laberintos más complejos que requieran movimientos hacia la derecha, lápices, tarjetas con pistas [por ejemplo, ""primero hacia la derecha, luego hacia arriba""]."
"265";"1";"Juegos de Lateralidad con Cuerdas";"Distribuir cuerdas de colores y objetos cilíndricos. Los niños deben enrollar la cuerda alrededor del objeto siguiendo las direcciones de las tarjetas, utilizando su mano derecha. Después de enrollar la cuerda, los niños pueden deshacer el enrollado y repetir con una dirección diferente. Distribuir cuerdas de colores y objetos cilíndricos. Los niños deben seguir patrones más complejos de enrollado utilizando su mano derecha. Después de completar el patrón, los niños pueden deshacerlo y crear su propio patrón para que un compañero lo siga.";"Competir en parejas para ver quién puede enrollar la cuerda más rápido hacia la derecha.";"Describir verbalmente el patrón a un compañero para que lo siga sin ver la tarjeta.";"45";"Cuerdas de colores, objetos cilíndricos [como tubos de cartón], tarjetas con direcciones [por ejemplo, ""enrolla hacia la derecha""]. tarjetas con patrones de enrollado [por ejemplo, ""dos vueltas hacia la derecha, una hacia la izquierda""]."
"266";"1";"Picado de Papel en Plantillas";"Distribuir plantillas con formas simples y papel de colores a los niños. Los niños colocan el papel de colores sobre la plantilla y usan el punzón para picar a lo largo del contorno de la forma. Después de picar la forma, los niños retiran el papel picado y observan la figura. Distribuir plantillas con formas más complejas y papel de colores a los niños. Los niños colocan el papel de colores sobre la plantilla y usan el punzón para picar a lo largo del contorno de la forma. Después de picar la forma, los niños pueden decorar el contorno picado con rotuladores o lápices de colores.";"Contar los agujeros que hicieron mientras pican la figura.";"Pegar las formas picadas en una hoja de papel para crear una composición artística.";"45";"Plantillas con formas simples [círculo, cuadrado, triángulo], formas más complejas [animales, flores],  papel de colores, punzones de picado, tabla para picado."
"267";"1";"Plasmado de Huellas con Pintura";"Distribuir esponjas en forma de figuras simples y pinturas de dedos. Los niños mojan las esponjas en la pintura y presionan las esponjas sobre el papel para crear formas. Los niños pueden repetir el proceso con diferentes colores y formas para llenar el papel. Distribuir esponjas en forma de figuras más complejas y pinturas de dedos. Los niños mojan las esponjas en la pintura y presionan las esponjas sobre el papel para crear formas detalladas. Los niños pueden usar pinceles o sus dedos para añadir detalles a las formas plasmadas, como ojos, líneas, o patrones dentro de las figuras.";"Intentar hacer patrones repetitivos con las formas plasmadas";"Crear una historia en base a las figuras plasmadas en el papel y compartirla con el grupo.";"45";"Pintura, esponjas en forma de figuras simples [círculo, cuadrado, triángulo] y complejas [animales, flores] papel periódico o craf"
"268";"1";"Collage con Papel Rasgado";"Distribuir plantillas con formas sencillas y papel de colores a los niños. Los niños rasgan el papel de colores en trozos pequeños. Usando el pegamento en barra, los niños pegan los trozos de papel rasgado dentro del contorno de la plantilla para crear un collage. Distribuir plantillas con formas más complejas y papel de colores a los niños. Los niños rasgan el papel de colores en trozos pequeños y más detallados. Usando el pegamento en barra, los niños pegan los trozos de papel rasgado dentro del contorno de la plantilla, cuidando de seguir los detalles y las formas más finas del dibujo.";"Intentar usar diferentes texturas de papel [papel de seda, papel de revista] para su collage.";"Usar papel rasgado para crear un fondo o un escenario para sus formas complejas, añadiendo más elementos al collage para hacer una composición completa";"45";"Papel de colores, pegamento en barra, plantillas con formas sencillas [casa, árbol, sol], plantillas con formas más complejas [animales, paisajes], hojas de papel."
"269";"1";"Pistas de Carro en Papel";"La docente dibuja una pista sencilla en la hoja de papel, con curvas y líneas rectas. Los niños deben seguir la pista con un carro de juguete, asegurándose de mantener el carro dentro de las líneas. Una vez que los niños completan la pista, pueden colorear el interior y el exterior de la pista, diferenciando claramente los espacios. Proporcionar proporciona tarjetas con desafíos que describen pistas más complejas. Los niños dibujan la pista en la hoja de papel según el desafío y luego siguen la pista con un carro de juguete, manteniendo el carro dentro de las líneas.
Los niños pueden añadir detalles como árboles, casas, y personas alrededor de la pista para crear un escenario completo.";"Crear sus propias pistas con líneas simples y compartirlas con sus compañeros para que las sigan con los carros.";"Intercambiar las pistas detalladas y desafíos con sus compañeros para que los completen.";"45";"Hojas grandes de papel, rotuladores, pequeños carros de juguete, tarjetas con desafíos [por ejemplo, """"dibuja una pista con tres curvas cerradas y dos líneas rectas""""]."
"270";"1";"Dibujar y Rellenar Figuras";"Distribuir  hojas con figuras geométricas simples. Los niños deben rellenar las figuras con patrones [líneas, puntos, zig-zags] sin salirse de los límites de las figuras. Los niños pueden comparar sus patrones con los de sus compañeros y hablar sobre los diferentes diseños creados. Distribuir hojas con figuras geométricas más complejas y tarjetas con sugerencias de patrones. Los niños deben rellenar las figuras con los patrones sugeridos en las tarjetas, asegurándose de no salirse de los límites. Los niños pueden crear una pequeña historia sobre el diseño que han hecho dentro de la figura y compartirla con el grupo.";"Cambiar los colores mientras rellenan las figuras, creando un efecto arcoíris dentro de cada figura.";"Diseñar su propio patrón complejo e invitar a un compañero a rellenar una figura con ese patrón.";"45";"Hojas con figuras geométricas simples [círculo, cuadrado, triángulo], Hojas con figuras geométricas más complejas [estrella, hexágono, corazón], lápices de colores o crayolas, tarjetas con patrones sugeridos."
"271";"1";"Juego de Construcción de Caminos";"La Docente dibuja un camino sencillo en una hoja grande de papel, con puntos de inicio y fin. Los niños deben construir un camino sobre el dibujo utilizando bloques, asegurándose de seguir el trazado sin salirse de las líneas. Una vez completado el camino, los niños pueden colorear el área alrededor del camino para crear un paisaje. Proporcionar tarjetas con desafíos que describen caminos más complejos. Los niños deben dibujar el camino en la hoja de papel según el desafío y luego construirlo utilizando bloques, asegurándose de seguir el trazado sin salirse de las líneas. Los niños pueden crear estructuras adicionales como puentes o túneles con los bloques y añadir detalles al dibujo alrededor del camino.";"Utilizar diferentes colores de bloques para hacer que el camino sea más visualmente atractivo.";"Crear sus propios desafíos y compartirlos con sus compañeros para que construyan el camino.";"45";"Bloques de construcción de diferentes colores y tamaños, papel grande, lápices de colores., tarjetas con desafíos [por ejemplo, ""construye un camino que tenga al menos tres curvas y pase por un puente""]."
"272";"1";"Taller de Arte Organizado";"Preparar una estación de pintura con todos los materiales necesarios organizados y accesibles para los niños. Los niños eligen una hoja de papel y reciben una paleta de colores limitada [por ejemplo, rojo, amarillo, azul]. Se les pide que creen una pintura siguiendo un esquema de colores específico, manteniendo su área de trabajo ordenada y limpiando los pinceles entre colores. Al terminar, los niños deben limpiar sus pinceles y paletas, secar sus manos, y dejar su área de trabajo organizada. Preparar una estación de pintura con materiales organizados y proporciona tarjetas con instrucciones detalladas [por ejemplo, ""pinta un cielo azul con nubes blancas y un sol amarillo""]. Los niños eligen una tarjeta y siguen las instrucciones paso a paso, asegurándose de mantener su área de trabajo limpia y ordenada. Los niños deben mezclar colores correctamente, limpiar sus pinceles entre colores, y dejar su área de trabajo organizada al finalizar. Al terminar, los niños pueden presentar su trabajo al grupo y explicar cómo siguieron las instrucciones.";"Tener un tema específico para pintar, como ""mi casa"" o ""mi animal favorito"".";"Intercambiar las tarjetas de instrucciones con sus compañeros para ver quién puede seguir las instrucciones de manera más precisa.";"45";"Hojas de papel, pintura de dedos o acuarelas, paletas de pintura, pinceles, delantales, vasos con agua, toallas de papel, tarjetas con instrucciones de pintura."
"273";"1";"Construcción y Organización con Bloques ";"Organizar los bloques de construcción en bandejas, separando por formas y colores. Los niños eligen una tarjeta con un modelo más complejo y utilizan los bloques para replicar la estructura, asegurándose de mantener los bloques organizados en la bandeja. Los niños deben trabajar en equipo para construir la estructura, comunicándose y colaborando para mantener el área de construcción ordenada. Después de completar la estructura, los niños deben devolver los bloques a su lugar correspondiente en la bandeja, manteniendo el área de construcción ordenada y presentable.";"Diseñar su propia estructura simple y luego desarmarla, ordenando los bloques nuevamente en la bandeja.";"Diseñar una estructura compleja en equipo, desarmarla y ordenar los bloques nuevamente en las bandejas, y luego explicar su diseño al grupo.";"45";"Bloques de construcción de diferentes formas y colores, tarjetas con modelos más complejos [castillo, ciudad, parque], bandejas para organizar los bloques."
"274";"1";"Taller de Cocina Simulada";"Organizar una estación de cocina simulada con plastilina y moldes de cocina. Los niños eligen un molde y siguen una receta simple [por ejemplo, hacer galletas de plastilina con forma de estrella]. Los niños deben mantener su área de trabajo ordenada, recogiendo la plastilina sobrante y limpiando los moldes después de usarlos.Proporcionar tarjetas con recetas más detalladas [por ejemplo, hacer una tarta de plastilina con diferentes capas de colores]. Los niños eligen una tarjeta y siguen las instrucciones paso a paso, manteniendo su área de trabajo limpia y ordenada. Después de completar la receta, los niños pueden presentar su ""plato"" al grupo y explicar cómo lo hicieron.";"Decorar las ""galletas"" con plastilina de diferentes colores, siguiendo un patrón de colores.";"Crear sus propias recetas y compartirlas con sus compañeros para que las sigan.";"45";"Plastilina de diferentes colores, moldes de cocina [cortadores de galletas, rodillos, moldes de tartas], bandejas pequeñas, tarjetas con recetas más detalladas.
"
"275";"1";"Preparación de Snacks Saludables";"Los niños se sientan en mesas de trabajo con un pelador de verduras y una zanahoria o pepino. El maestro muestra cómo usar el pelador de manera segura. Los niños pelan las verduras bajo supervisión. Una vez peladas, las verduras se cortan en rodajas y se disfrutan como snack. Los niños se sientan en mesas de trabajo con un exprimidor manual y una naranja. El maestro muestra cómo cortar la naranja y usar el exprimidor. Los niños exprimen las naranjas para hacer jugo bajo supervisión. Disfrutan del jugo fresco que han preparado.";"Trabajar en parejas para ayudarse mutuamente y asegurar el uso seguro del pelador.";"Trabajar en parejas para ayudar a sostener el exprimidor y compartir el jugo.";"45";"Peladores de verduras, zanahorias, pepinos, Exprimidores manuales, naranjas"
"276";"1";"Creación Ensalada de Frutas V2";"Los niños se sientan en mesas de trabajo con un pelador de frutas y una manzana o pera. El maestro muestra cómo usar el pelador de manera segura. Los niños pelan las frutas bajo supervisión. Cortan las frutas en trozos pequeños y las mezclan para hacer una ensalada de frutas. Los niños se sientan en mesas de trabajo con un cortador de frutas y fresas o plátanos. El maestro muestra cómo usar el cortador de manera segura. Los niños cortan las frutas bajo supervisión. Mezclan las frutas cortadas para hacer una ensalada de frutas.";"Trabajar en grupos pequeños para crear una gran ensalada de frutas compartida.";"Crear figuras con las frutas cortadas antes de mezclarlas";"45";"Peladores de frutas, manzanas, peras, Cortadores de frutas, fresas, plátanos."
"277";"1";"Riego y Observación de las Plantas V2";"Los niños reciben una regadera pequeña y se les asigna una planta de interior. La docente muestra la cantidad adecuada de agua para regar. Los niños riegan sus plantas y observan cómo el agua penetra en la tierra. Los niños reciben un paño suave y un spray con agua. La docente cómo rociar ligeramente las hojas y limpiarlas con el paño. Los niños limpian las hojas de las plantas para quitar el polvo.";"Rotar las plantas para asegurarse de que cada uno cuide diferentes plantas a lo largo de la semana.";"Trabajar en parejas para limpiar las hojas de plantas más grandes";"45";"Regaderas pequeñas, plantas de interior, Paños suaves, agua en spray."
"278";"1";"Registro de Crecimiento de las Plantas V2";"Los niños reciben una regla y un cuaderno para registrar. La docente muestra cómo medir la altura de la planta. Los niños miden sus plantas y anotan el crecimiento semanalmente en sus cuadernos. Los niños reciben una lupa y un cuaderno para registrar. La docente muestra cómo observar de cerca las hojas, tallos y flores. Los niños anotan cambios y observaciones detalladas de sus plantas en los cuadernos.";"Dibujar las plantas en sus cuadernos y marcar el crecimiento";"Trabajar en grupos pequeños para discutir sus observaciones y aprender de los cambios observados en diferentes plantas.";"45";"Regla, lupa, cuaderno de registro."
"279";"1";"Práctica de Vestirse V2";"Los niños practican ponerse chaquetas con botones, pantalones con cremalleras y zapatos con cordones. La docente muestra cómo atar cordones de zapatos y subir cremalleras más difíciles. Los niños practican estas habilidades bajo supervisión mínima. Los niños participan en un juego en el que deben vestirse lo más rápido posible con prendas básicas. La docente cronometra el tiempo que tardan en vestirse y desvestirse. Los niños compiten sanamente para mejorar su tiempo.";"Usar ropa de muñecas para practicar en miniatura antes de hacerlo en tamaño real.";"Hacer una pequeña pasarela mostrando cómo se visten solos";"45";"Ropa con botones, cremalleras y cordones.."
"280";"1";"Juego de Vestirse Rápido V2";"Los niños participan en un juego en el que deben vestirse lo más rápido posible con prendas básicas. La docente cronometra el tiempo que tardan en vestirse y desvestirse. Los niños compiten sanamente para mejorar su tiempo. Los niños participan en un juego en el que deben vestirse lo más rápido posible con prendas más complejas. La docente cronometra el tiempo que tardan en vestirse y desvestirse. Los niños compiten sanamente para mejorar su tiempo.";"Trabajar en parejas para ayudarse y ver quién termina primero";"Diseñar su propia combinación de ropa para vestirse durante el juego.";"45";"Ropa fácil de poner y quitar [camisetas, pantalones con elásticos], Ropa con botones, cremalleras y cordones"
"281";"1";"Clasificación de Objetos Naturales V3";"Muestra al niño cómo clasificar las hojas por un criterio simple, como el color. Pide al niño que coloque todas las hojas del mismo color en una bandeja.Anima al niño a clasificar las hojas por dos criterios a la vez, como color y tamaño [hojas verdes pequeñas, hojas verdes grandes, hojas amarillas pequeñas, etc.].";"Desarrollar la capacidad de clasificación y la observación";"Fomentar la habilidad para manejar múltiples criterios de clasificación";"45";"Varias hojas de diferentes formas, tamaños y colores; bandejas o platos."
"282";"1";"Clasificación de Piedras";"Muestra al niño cómo clasificar las piedras por tamaño [pequeñas, medianas, grandes] y deja que lo intente por sí mismo.Anima al niño a clasificar las piedras por forma y color [piedras redondas de color gris, piedras ovaladas de color blanco, etc.].";"Mejorar la observación y la habilidad para categorizar objetos";"Desarrollar habilidades más avanzadas de clasificación y observación";"45";"Colección de piedras de diferentes tamaños, formas y colores; bandejas o cajas."
"283";"1";"Hacer Hielo";"Muestra al niño cómo llenar la bandeja de cubitos de hielo con agua y añade unas gotas de colorante. Coloca la bandeja en el congelador y observa los cambios cada hora. Llena la bandeja con diferentes líquidos y añade colorante si deseas. Coloca en el congelador y revisa el cambio cada hora, discutiendo las diferencias entre los líquidos congelados.";"Introducir el concepto de cambio de estado de líquido a sólido";"Fomentar la observación detallada y la comparación de diferentes líquidos.";"45";"Bandeja de cubitos de hielo, agua, colorante alimentario, diferentes tipos de líquidos [jugo, leche]"
"284";"1";"Preparar Gelatina Divertida";"Muestra al niño cómo mezclar la gelatina en polvo con agua caliente y verter la mezcla en moldes. Coloca los moldes en el refrigerador y observa los cambios a medida que la gelatina se solidifica. : Deja que el niño experimente con diferentes moldes y observe cómo la gelatina se solidifica en distintas formas y tamaños. Discute el proceso de solidificación.";"Entender la transformación de un líquido a un sólido";"Desarrollar una comprensión más profunda del proceso de solidificación y la observación de resultados.";"45";"Gelatina en polvo, agua caliente, moldes pequeños, recipientes"
"285";"1";"Recogida de Basura en el Jardín";"Explica al niño la importancia de mantener el entorno limpio. Muestra cómo recoger basura y coloca una bolsa de basura para que el niño la use mientras recoge objetos pequeños. Enseña al niño a separar los materiales reciclables de la basura. Deja que el niño coloque los materiales reciclables en el contenedor adecuado";"Fomentar la responsabilidad y la conciencia ambiental";"Desarrollar la comprensión del reciclaje y la clasificación de residuos";"45";"Guantes pequeños, bolsas de basura, contenededores de reciclaje"
"286";"1";"Limpieza del Área de Juego";"Muestra al niño cómo usar las pinzas para recoger basura del área de juego y coloca la basura en una bolsa. Explica por qué es importante mantener el área limpia. Organiza una pequeña campaña de limpieza donde el niño recoja basura y también separe los materiales reciclables. Discute los beneficios de un entorno limpio y el reciclaje";"Desarrollar habilidades de coordinación y fomentar la limpieza del entorno.";"Fomentar la responsabilidad, la coordinación y la conciencia ambiental";"45";"Guantes, bolsas de basura, pinzas para recoger basura"
"287";"1";"Exploración de modos en un robot interactivo";"Introduce el robot al niño y explica que tiene varios modos que pueden ser activados. Muestra al niño cómo cambiar de un modo a otro [por ejemplo, presionando diferentes botones]. Deja que el niño experimente cambiando los modos y observa los diferentes efectos. Pide al niño que describa lo que ve y oye cuando cambia los modos [“Luces encendidas”, “Sonido de música”, etc.].  Muestra al niño cómo usar las tarjetas para seleccionar un modo específico [por ejemplo, “Elige el modo de luces”]. Pide al niño que siga las tarjetas para cambiar los modos y describa lo que ocurre. Anima al niño a recordar y explicar cómo cambiar a su modo favorito sin las tarjetas.";"Familiarizar al niño con las diferentes funciones de un dispositivo tecnológico.";"Desarrollar habilidades de seguimiento de instrucciones y memoria";"45";"Robot interactivo con diferentes modos [como luces, sonidos, movimientos],tarjeta con instrucciones para cada modo"
"288";"1";"Tablet con aplicaciones de aprendizaje";"Muestra al niño cómo abrir y cerrar diferentes aplicaciones. Permite que el niño explore varias aplicaciones, explicando las funciones básicas de cada una. Pide al niño que describa lo que hace en cada aplicación [“Juego con números”, “Escucho una canción”]. Dale al niño una lista de tareas que debe completar usando la tablet [por ejemplo, “Abre la aplicación de números y juega un juego”]. Ayuda al niño a seguir las instrucciones y completar las tareas, describiendo los pasos. Anima al niño a recordar y completar tareas adicionales sin la lista.";"Fomentar la familiarización con diferentes funciones de aplicaciones";"Desarrollar la capacidad de seguir instrucciones y utilizar funciones avanzadas.";"45";"Tablet con aplicaciones educativas [juegos de letras, números, lista de tareas [abrir una aplicación específica, completar una actividad]."
"289";"1";"Programación de un Robot de Juguete";"Introduce el robot al niño y muestra cómo ingresar instrucciones simples [por ejemplo, avanzar, girar]. Dale al niño una serie de instrucciones básicas para que las ingrese en el robot. Observa cómo el robot realiza las acciones y anima al niño a describir lo que está sucediendo. Dale al niño una serie de tarjetas con instrucciones para que programe una secuencia más compleja. Ayuda al niño a ingresar las instrucciones y ejecutar la secuencia. Pide al niño que describa cada paso de la programación y el resultado final";"Fomentar la comprensión básica de la programación y seguimiento de instrucciones.";"Desarrollar habilidades de secuenciación y comprensión de acciones encadenadas.";"45";"Robot de juguete programable [como un robot de codificación para niños]; tarjetas  con secuencia de acciones"
"290";"1";"Crear un Dibujo Digital";"Muestra al niño cómo abrir la aplicación de dibujo y seleccionar una herramienta [lápiz, pincel]. Pide al niño que describa los pasos antes de empezar a dibujar [por ejemplo, “Abro la aplicación”, “Elijo un color”]. Anima al niño a completar un dibujo sencillo y describir cada paso que toma. Dale al niño una lista de pasos para crear un dibujo más complejo [por ejemplo, “Dibuja un sol, luego una casa”].  Ayuda al niño a seguir y describir cada paso mientras dibuja. Pide al niño que explique el proceso completo al final.";"Desarrollar habilidades de planificación y descripción detallada";"Fomentar la planificación y descripción de pasos simples";"45";"Tablet con aplicación de dibujo; lista de pasos para un dibujo más complejo"
"291";"1";"Ensamblar un Juguete";"Muestra al niño las piezas del juguete y explica brevemente cómo ensamblarlo. Pide al niño que anticipe y describa los primeros pasos [“Primero pongo esta pieza aquí”]. Deja que el niño ensamble el juguete describiendo cada paso. Dale al niño una guía visual con los pasos para ensamblar el juguete. Ayuda al niño a seguir la guía, anticipar y describir cada paso antes de realizarlo. Pide al niño que explique todo el proceso al final.";"Introducir la planificación y descripción de pasos iniciales";"Mejorar la capacidad de seguir guías visuales y describir pasos complejos.";"45";"Juguete para ensamblar [como un set de construcción con piezas grandes], guía visual"
"292";"1";"Juego de Seguridad con Muñecos";"Muestra al niño las tarjetas y explícale las reglas básicas de seguridad [por ejemplo, “No usar la tablet cerca del agua”]. Coloca los muñecos y juguetes en diferentes situaciones [cerca de agua, lejos de agua]. Pide al niño que describa si la situación es segura o no [“Esto es seguro”, “Esto no es seguro”]. Crea situaciones más complejas con los muñecos y juguetes. Pide al niño que anticipe y describa lo que podría pasar si no se sigue la regla de seguridad. Anima al niño a dibujar situaciones seguras y no seguras y explicar las diferencias.";"Enseñar reglas básicas de seguridad de forma visual y lúdica";"Desarrollar una comprensión más profunda de la seguridad tecnológica";"45";"Muñecos y juguetes, tarjetas con imágenes de dispositivos tecnológicos y agua, tarjetas, papel y lápiz"
"293";"1";"Historia de Seguridad";"Lee o crea una historia corta sobre un personaje que sigue o no sigue las reglas de seguridad con dispositivos tecnológicos. Pide al niño que describa qué hizo bien el personaje o qué debería haber hecho.  Anima al niño a repetir las reglas de seguridad del cuento. Ayuda al niño a crear su propia historia sobre seguridad tecnológica. Pide al niño que dibuje las situaciones y escriba o narre las reglas de seguridad que los personajes deben seguir. Comparte la historia y discute las reglas de seguridad.";"Reforzar las reglas de seguridad a través de la narración";"Fomentar la creatividad y el entendimiento profundo de la seguridad tecnológica.";"45";"Libro de cuentos o creación de una historia corta, papel, colores"
"294";"1";"Collage de Actividades Familiares";"Ayuda al niño a recortar imágenes de revistas que representen actividades diarias y responsabilidades [como cocinar, trabajar, jugar]. Pide al niño que pegue las imágenes en el papel grande para crear un collage. Anima al niño a describir las actividades y responsabilidades de cada miembro de su familia mientras trabaja en el collage. Después de completar el collage básico, ayuda al niño a etiquetar cada imagen con el nombre del miembro de la familia y su responsabilidad. Pide al niño que explique su collage a un adulto o a otros niños, describiendo cada actividad y responsabilidad en detalle.";"Desarrollar la comprensión y descripción de las actividades familiares";"Fomentar habilidades de etiquetado y descripción detallada";"45";"Revistas viejas, tijeras de seguridad, pegamento, papel craf o periódico, marcadores"
"295";"1";"Taetro de Roles Familiares";"Invita al niño a elegir un rol de un miembro de la familia y jugar a imitar sus actividades diarias [como cocinar, trabajar en el jardín]. Acompaña al niño en el juego de roles, haciendo preguntas sobre lo que están haciendo y por qué es importante. Ayuda al niño a crear una pequeña historia sobre un día en la vida de un miembro de la familia. Pide al niño que actúe la historia y luego dibuje las actividades principales de la historia. Facilita una socialización sobre las responsabilidades y por qué son importantes.";"Introducir conceptos de roles y responsabilidades a través del juego.";"Desarrollar habilidades narrativas y comprensión profunda de las responsabilidades familiares.";"45";"Disfraces simples o ropa de los padres, juguetes de cocina o herramientas, hojas de papel y colores"
"296";"1";"Libro de Rutinas Diarias";"Ayuda al niño a dibujar o recortar las actividades de su rutina diaria en varias hojas de papel. Grapa las hojas juntas para hacer un libro sencillo. Pide al niño que describa cada actividad y cómo se siente al respecto. Lee o muestra al niño imágenes de las rutinas diarias de otros niños alrededor del mundo. Pide al niño que compare su rutina con la de los niños en las imágenes o historias. Anima al niño a añadir páginas adicionales a su libro, mostrando las diferencias y similitudes.";"Introducir conceptos de rutinas y sentimientos";"Fomentar la comprensión cultural y habilidades comparativas";"45";"Papel, colores, cosedora, imágenes o historias sobre rutinas de otros niños en diferentes partes del mundo."
"297";"1";"Juego de Rutinas Globales";"Crea un juego de memoria con las tarjetas, mostrando actividades diarias de niños de diferentes partes del mundo. Juega con el niño, haciendo coincidir las tarjetas y hablando sobre las actividades mostradas. Coloca el mapa del mundo en una superficie accesible. Ayuda al niño a identificar de dónde provienen las diferentes rutinas y colocar pegatinas en esas áreas del mapa. Discute las diferencias y similitudes en las rutinas diarias. ";"Introducir la idea de diversidad cultural a través del juego.";"Ampliar la comprensión geográfica y cultural del niño";"45";"Tarjetas con imágenes de actividades diarias de diferentes culturas, Mapa del mundo, pegatinas o imágenes pequeñas, papel y lápices"
"298";"1";"Caja de Arena Geográfica";"Usa la caja de arena para crear diferentes formas geográficas como colinas, lagos y valles. Pide al niño que use los juguetes para interactuar con las diferentes formas, describiendo cada una. Anima al niño a repetir los términos geográficos mientras juega. Apoyaa al niño a crear un escenario más complejo en la caja de arena, incluyendo varios términos geográficos. Pide al niño que narre una historia usando las diferentes formas geográficas creadas. Facilita una discusión sobre las características de cada forma geográfica.";"Introducir términos geográficos a través del juego sensorial.";"Desarrollar una comprensión más profunda y vocabulario geográfico";"45";"Caja de arena, pequeños juguetes o figuritas, agua, piedras, hojas"
"299";"1";"Libro de Geografía";"apoya al niño a crear un libro con dibujos y descripciones de cada término geográfico. Pide al niño que coloree las imágenes y repita los términos mientras trabaja. Revisa el libro juntos y comenta sobre cada término. Amplía el libro del niño investigando más sobre cada término geográfico. Añade información adicional y nuevas ilustraciones al libro. Facilita una presentación donde el niño explique los términos a otros niños o adultos.";"Introducir términos geográficos a través de la creación de un libro";"Fomentar la investigación y la capacidad de compartir conocimientos";"45";"Papel, lápices de colores, imágenes de colinas, lagos, valles [Colombia] , enciclopedias o recursos digitales, revistas, video Los Paisajes de Montaña y de Llanura https://www.youtube.com/watch?v=icttaUwZAcU&ab_channel=HappyLearningEspa%C3%B1ol"
"300";"1";"Reloj de Rutinas Diarias";"Apoya al niño a crear un reloj de rutinas diarias, dibujando diferentes actividades en las horas correspondientes. Usa los sujetadores de papel para hacer que las agujas del reloj sean móviles. Pide al niño que mueva las agujas del reloj y describa las actividades en orden. Anima al niño a personalizar el reloj con pegatinas o imágenes que representen sus actividades específicas. Pide al niño que use el reloj para planificar su día, moviendo las agujas y describiendo cada actividad. Facilita una socialización sobre la importancia de la secuenciación y la planificación.";"Introducir la secuenciación de eventos diarios.";"Fomentar la personalización y planificación diaria";"45";"Cartulina, marcadores, tijeras, sujetadores de papel, imágenes pequeñas"
"301";"1";"Línea deTiempo de un Día";"Apoya al niño a dibujar una línea de tiempo de su día, desde que se despierta hasta que se acuesta. Pide al niño que dibuje y describa las actividades en el orden en que ocurren. Revisa la línea de tiempo juntos y comenta sobre cada actividad.";"Introducir el concepto de secuencia temporal.";"Fomentar la comprensión más profunda y la capacidad de compartir su planificación diaria.";"45";"Papel grande, marcadores, fotos, recortes de revistas"
"302";"1";"Círculo de Cuentos Culturales";"Lee al niño un cuento sencillo sobre una cultura diferente. Discute los aspectos básicos de la cultura presentada en el cuento [como vestimenta, comidas, costumbres]. Pide al niño que dibuje una escena del cuento y describa lo que aprendió. Lee al niño varios cuentos de diferentes culturas. Ayuda al niño a comparar y contrastar los aspectos culturales de cada cuento. Facilita una discusión sobre las similitudes y diferencias culturales.";"Introducir aspectos culturales a través de la narración";"Fomentar la comprensión comparativa y cultural";"45";"Libros de cuentos sobre diferentes culturas, Video Diversidad Cultural  https://www.youtube.com/watch?v=Si-nqanCpWI&ab_channel=AVE"
"303";"1";"Taller de Canciones y Arte Cultural";"Escoge una canción de una cultura diferente y enséñasela al niño. Acompaña la canción con instrumentos musicales simples. Socializa el origen de la canción y lo que representa culturalmente. Muestra al niño ejemplos de arte de diferentes culturas. Anima al niño a crear su propia obra de arte inspirada en uno de los ejemplos. Facilita una Socialización sobre los elementos culturales en el arte creado.";"Introducir aspectos culturales a través de la música.";"Fomentar la creatividad y la comprensión del arte cultural";"45";"Videos de canciones de diferentes culturas, instrumentos musicales simples, Materiales de arte [papel, pintura, pegatinas], ejemplos de arte de diferentes culturas."
"304";"1";"Collage de Naturaleza";"Proporciona al niño los materiales para crear un collage. Dale instrucciones simples, como ""Pega una hoja aquí"" o ""Añade una flor en esta esquina"". Apoya al niño a identificar los elementos que está utilizando. Proporciona al niño una plantilla [por ejemplo, una figura de un árbol]. Dale instrucciones detalladas, como ""Pega las hojas en las ramas del árbol"" o ""Añade flores en la base"". Facilita una socialización sobre los elementos utilizados y su disposición.";": Enseñar al niño a seguir instrucciones simples mientras crea un proyecto artístico.";"Fomentar la capacidad de seguir instrucciones más complejas y estructuradas.";"45";"Papel, pegamento, tijeras [siempre bajo supervisión], hojas, flores secas, recortes de revistas."
